indicator_code;region_slug;period;value
ceni-ai92;evreyskaya-ao;201506;35.13
ceni-ai92;evreyskaya-ao;201507;35.9
ceni-ai92;evreyskaya-ao;201508;36.37
ceni-ai92;evreyskaya-ao;201509;36.76
ceni-ai92;evreyskaya-ao;201510;37.23
ceni-ai92;evreyskaya-ao;201511;37.74
ceni-ai92;evreyskaya-ao;201512;37.74
ceni-ai92;evreyskaya-ao;201601;37.97
ceni-ai92;evreyskaya-ao;201602;37.86
ceni-ai92;evreyskaya-ao;201603;37.88
ceni-ai92;evreyskaya-ao;201604;38.08
ceni-ai92;evreyskaya-ao;201605;38.34
ceni-ai92;evreyskaya-ao;201606;38.69
ceni-ai92;evreyskaya-ao;201607;38.69
ceni-ai92;evreyskaya-ao;201608;38.69
ceni-ai92;evreyskaya-ao;201609;38.69
ceni-ai92;evreyskaya-ao;201610;38.69
ceni-ai92;evreyskaya-ao;201611;38.69
ceni-ai92;evreyskaya-ao;201612;38.69
ceni-ai92;evreyskaya-ao;201701;38.35
ceni-ai92;evreyskaya-ao;201702;38.35
ceni-ai92;evreyskaya-ao;201703;38.35
ceni-ai92;evreyskaya-ao;201704;38.35
ceni-ai92;evreyskaya-ao;201705;38.39
ceni-ai92;evreyskaya-ao;201706;38.39
ceni-ai92;evreyskaya-ao;201707;38.73
ceni-ai92;evreyskaya-ao;201708;38.81
ceni-ai92;evreyskaya-ao;201709;38.71
ceni-ai92;evreyskaya-ao;201710;38.81
ceni-ai92;evreyskaya-ao;201711;39.02
ceni-ai92;evreyskaya-ao;201712;39.48
ceni-ai92;evreyskaya-ao;201801;40.4
ceni-ai92;evreyskaya-ao;201802;40.4
ceni-ai92;evreyskaya-ao;201803;40.4
ceni-ai92;evreyskaya-ao;201804;40.4
ceni-ai92;evreyskaya-ao;201805;41.21
ceni-ai92;evreyskaya-ao;201806;41.74
ceni-ai92;evreyskaya-ao;201807;41.74
ceni-ai92;evreyskaya-ao;201808;41.74
ceni-ai92;evreyskaya-ao;201809;41.82
ceni-ai92;evreyskaya-ao;201810;42.34
ceni-ai92;evreyskaya-ao;201811;42.82
ceni-ai92;evreyskaya-ao;201812;42.73
ceni-ai92;evreyskaya-ao;201901;42.58
ceni-ai92;evreyskaya-ao;201902;42.38
ceni-ai92;evreyskaya-ao;201903;42.28
ceni-ai92;evreyskaya-ao;201904;42.28
ceni-ai92;evreyskaya-ao;201905;42.86
ceni-ai92;evreyskaya-ao;201906;43.25
ceni-ai92;evreyskaya-ao;201907;43.25
ceni-ai92;evreyskaya-ao;201908;43.3
ceni-ai92;evreyskaya-ao;201909;43.45
ceni-ai92;evreyskaya-ao;201910;43.55
ceni-ai92;evreyskaya-ao;201911;43.91
ceni-ai92;evreyskaya-ao;201912;43.99
ceni-ai92;evreyskaya-ao;202001;44.37
ceni-ai92;evreyskaya-ao;202002;44.61
ceni-ai92;evreyskaya-ao;202003;44.81
ceni-ai92;evreyskaya-ao;202004;44.81
ceni-ai92;evreyskaya-ao;202005;44.81
ceni-ai92;evreyskaya-ao;202006;44.97
ceni-ai92;evreyskaya-ao;202007;45.24
ceni-ai92;evreyskaya-ao;202008;45.38
ceni-ai92;evreyskaya-ao;202009;45.52
ceni-ai92;evreyskaya-ao;202010;45.59
ceni-ai92;evreyskaya-ao;202011;45.74
ceni-ai92;evreyskaya-ao;202012;45.91
ceni-ai92;evreyskaya-ao;202101;46.26
ceni-ai92;evreyskaya-ao;202102;46.47
ceni-ai92;evreyskaya-ao;202103;47.03
ceni-ai92;evreyskaya-ao;202104;47.16
ceni-ai92;evreyskaya-ao;202105;47.49
ceni-ai92;evreyskaya-ao;202106;47.94
ceni-ai92;evreyskaya-ao;202107;48.02
ceni-ai92;evreyskaya-ao;202108;48.73
ceni-ai92;evreyskaya-ao;202109;48.51
ceni-ai92;evreyskaya-ao;202110;48.67
ceni-ai92;evreyskaya-ao;202111;49.55
ceni-ai92;evreyskaya-ao;202112;49.61
ceni-ai92;evreyskaya-ao;202201;50.13
ceni-ai92;evreyskaya-ao;202202;50.47
ceni-ai92;evreyskaya-ao;202203;50.47
ceni-ai92;evreyskaya-ao;202204;50.03
ceni-ai92;evreyskaya-ao;202205;50.03
ceni-ai92;evreyskaya-ao;202206;50.03
ceni-ai92;evreyskaya-ao;202207;50.03
ceni-ai92;evreyskaya-ao;202208;50.03
ceni-ai92;evreyskaya-ao;202209;50.03
ceni-ai92;evreyskaya-ao;202210;50.03
ceni-ai92;evreyskaya-ao;202211;50.03
ceni-ai92;evreyskaya-ao;202212;50.03
ceni-ai92;evreyskaya-ao;202301;50.03
ceni-ai92;evreyskaya-ao;202302;50.03
ceni-ai92;evreyskaya-ao;202303;50.29
ceni-ai92;evreyskaya-ao;202304;50.59
ceni-ai92;evreyskaya-ao;202305;50.95
ceni-ai92;evreyskaya-ao;202306;51.05
ceni-ai92;evreyskaya-ao;202307;51.54
ceni-ai92;evreyskaya-ao;202308;52.58
ceni-ai92;evreyskaya-ao;202309;53.59
ceni-ai92;evreyskaya-ao;202310;53.59
ceni-ai92;evreyskaya-ao;202311;53.68
ceni-ai92;evreyskaya-ao;202312;54.19
ceni-ai92;evreyskaya-ao;202401;54.09
ceni-ai92;evreyskaya-ao;202402;54.19
ceni-ai92;evreyskaya-ao;202403;54.19
ceni-ai92;evreyskaya-ao;202404;54.47
ceni-ai92;evreyskaya-ao;202405;54.65
ceni-ai92;evreyskaya-ao;202406;55.04
ceni-ai92;evreyskaya-ao;202407;55.73
ceni-ai92;evreyskaya-ao;202408;56.64
ceni-ai92;evreyskaya-ao;202409;56.98
ceni-ai92;evreyskaya-ao;202410;57.62
ceni-ai92;evreyskaya-ao;202411;58.26
ceni-ai92;evreyskaya-ao;202412;59.03
ceni-ai92;evreyskaya-ao;202501;59.61
ceni-ai92;evreyskaya-ao;202502;60.01
ceni-ai92;evreyskaya-ao;202503;60.26
ceni-ai92;evreyskaya-ao;202504;60.26
ceni-ai92;evreyskaya-ao;202505;60.84
ceni-ai92;evreyskaya-ao;202506;61.05
ceni-ai92;evreyskaya-ao;202507;61.72
ceni-ai92;evreyskaya-ao;202508;63.47
ceni-ai92;evreyskaya-ao;202509;63.75
ceni-ai92;evreyskaya-ao;202510;68.76
ceni-ai92;evreyskaya-ao;202511;69.91
ceni-ai92;evreyskaya-ao;202512;69.35
ceni-ai92;evreyskaya-ao;202601;68.7
ceni-ai92;evreyskaya-ao;202602;68.7
ceni-ai92;evreyskaya-ao;202603;68.94
ceni-ai92;evreyskaya-ao;202604;69.57
ceni-ai92;evreyskaya-ao;202605;70.76
ceni-ai92;evreyskaya-ao;202606;71.95
ceni-ai92;evreyskaya-ao;202607;76.35
ceni-ai92;habarovskiy-kray;200301;12.5
ceni-ai92;habarovskiy-kray;200302;12.91
ceni-ai92;habarovskiy-kray;200303;12.91
ceni-ai92;habarovskiy-kray;200304;12.91
ceni-ai92;habarovskiy-kray;200305;12.0
ceni-ai92;habarovskiy-kray;200306;12.0
ceni-ai92;habarovskiy-kray;200307;12.5
ceni-ai92;habarovskiy-kray;200308;12.5
ceni-ai92;habarovskiy-kray;200309;13.0
ceni-ai92;habarovskiy-kray;200310;13.0
ceni-ai92;habarovskiy-kray;200311;13.0
ceni-ai92;habarovskiy-kray;200312;13.0
ceni-ai92;habarovskiy-kray;200401;13.5
ceni-ai92;habarovskiy-kray;200402;13.5
ceni-ai92;habarovskiy-kray;200403;13.5
ceni-ai92;habarovskiy-kray;200404;13.5
ceni-ai92;habarovskiy-kray;200405;13.5
ceni-ai92;habarovskiy-kray;200406;14.17
ceni-ai92;habarovskiy-kray;200407;14.17
ceni-ai92;habarovskiy-kray;200408;15.0
ceni-ai92;habarovskiy-kray;200409;16.0
ceni-ai92;habarovskiy-kray;200410;16.0
ceni-ai92;habarovskiy-kray;200411;16.0
ceni-ai92;habarovskiy-kray;200412;16.0
ceni-ai92;habarovskiy-kray;200501;16.15
ceni-ai92;habarovskiy-kray;200502;16.15
ceni-ai92;habarovskiy-kray;200503;16.15
ceni-ai92;habarovskiy-kray;200504;16.56
ceni-ai92;habarovskiy-kray;200505;16.39
ceni-ai92;habarovskiy-kray;200506;16.39
ceni-ai92;habarovskiy-kray;200507;16.89
ceni-ai92;habarovskiy-kray;200508;18.12
ceni-ai92;habarovskiy-kray;200509;19.58
ceni-ai92;habarovskiy-kray;200510;19.58
ceni-ai92;habarovskiy-kray;200511;19.58
ceni-ai92;habarovskiy-kray;200512;19.58
ceni-ai92;habarovskiy-kray;200601;19.65
ceni-ai92;habarovskiy-kray;200602;19.65
ceni-ai92;habarovskiy-kray;200603;20.13
ceni-ai92;habarovskiy-kray;200604;20.05
ceni-ai92;habarovskiy-kray;200605;20.13
ceni-ai92;habarovskiy-kray;200606;20.1
ceni-ai92;habarovskiy-kray;200607;20.1
ceni-ai92;habarovskiy-kray;200608;20.1
ceni-ai92;habarovskiy-kray;200609;20.12
ceni-ai92;habarovskiy-kray;200610;20.12
ceni-ai92;habarovskiy-kray;200611;20.12
ceni-ai92;habarovskiy-kray;200612;20.12
ceni-ai92;habarovskiy-kray;200701;20.12
ceni-ai92;habarovskiy-kray;200702;20.12
ceni-ai92;habarovskiy-kray;200703;20.26
ceni-ai92;habarovskiy-kray;200704;20.14
ceni-ai92;habarovskiy-kray;200705;20.26
ceni-ai92;habarovskiy-kray;200706;20.76
ceni-ai92;habarovskiy-kray;200707;20.76
ceni-ai92;habarovskiy-kray;200708;21.19
ceni-ai92;habarovskiy-kray;200709;21.26
ceni-ai92;habarovskiy-kray;200710;21.26
ceni-ai92;habarovskiy-kray;200711;21.59
ceni-ai92;habarovskiy-kray;200712;22.56
ceni-ai92;habarovskiy-kray;200801;24.43
ceni-ai92;habarovskiy-kray;200802;24.43
ceni-ai92;habarovskiy-kray;200803;24.43
ceni-ai92;habarovskiy-kray;200804;25.73
ceni-ai92;habarovskiy-kray;200805;25.73
ceni-ai92;habarovskiy-kray;200806;25.73
ceni-ai92;habarovskiy-kray;200807;27.26
ceni-ai92;habarovskiy-kray;200808;27.77
ceni-ai92;habarovskiy-kray;200809;27.75
ceni-ai92;habarovskiy-kray;200810;26.56
ceni-ai92;habarovskiy-kray;200811;25.34
ceni-ai92;habarovskiy-kray;200812;24.3
ceni-ai92;habarovskiy-kray;200901;23.19
ceni-ai92;habarovskiy-kray;200902;22.99
ceni-ai92;habarovskiy-kray;200903;22.72
ceni-ai92;habarovskiy-kray;200904;22.1
ceni-ai92;habarovskiy-kray;200905;21.21
ceni-ai92;habarovskiy-kray;200906;21.49
ceni-ai92;habarovskiy-kray;200907;25.34
ceni-ai92;habarovskiy-kray;200908;25.55
ceni-ai92;habarovskiy-kray;200909;26.6
ceni-ai92;habarovskiy-kray;200910;26.71
ceni-ai92;habarovskiy-kray;200911;26.71
ceni-ai92;habarovskiy-kray;200912;25.88
ceni-ai92;habarovskiy-kray;201001;25.04
ceni-ai92;habarovskiy-kray;201002;25.04
ceni-ai92;habarovskiy-kray;201003;25.12
ceni-ai92;habarovskiy-kray;201004;25.6
ceni-ai92;habarovskiy-kray;201005;25.65
ceni-ai92;habarovskiy-kray;201006;25.62
ceni-ai92;habarovskiy-kray;201007;26.28
ceni-ai92;habarovskiy-kray;201008;26.61
ceni-ai92;habarovskiy-kray;201009;26.64
ceni-ai92;habarovskiy-kray;201010;26.64
ceni-ai92;habarovskiy-kray;201011;26.66
ceni-ai92;habarovskiy-kray;201012;26.66
ceni-ai92;habarovskiy-kray;201101;27.54
ceni-ai92;habarovskiy-kray;201102;26.72
ceni-ai92;habarovskiy-kray;201103;26.0
ceni-ai92;habarovskiy-kray;201104;26.39
ceni-ai92;habarovskiy-kray;201105;26.86
ceni-ai92;habarovskiy-kray;201106;28.09
ceni-ai92;habarovskiy-kray;201107;28.19
ceni-ai92;habarovskiy-kray;201108;28.84
ceni-ai92;habarovskiy-kray;201109;28.84
ceni-ai92;habarovskiy-kray;201110;28.84
ceni-ai92;habarovskiy-kray;201111;29.35
ceni-ai92;habarovskiy-kray;201112;29.35
ceni-ai92;habarovskiy-kray;201201;29.17
ceni-ai92;habarovskiy-kray;201202;29.17
ceni-ai92;habarovskiy-kray;201203;29.17
ceni-ai92;habarovskiy-kray;201204;29.18
ceni-ai92;habarovskiy-kray;201205;29.2
ceni-ai92;habarovskiy-kray;201206;29.2
ceni-ai92;habarovskiy-kray;201207;29.2
ceni-ai92;habarovskiy-kray;201208;29.63
ceni-ai92;habarovskiy-kray;201209;30.05
ceni-ai92;habarovskiy-kray;201210;31.35
ceni-ai92;habarovskiy-kray;201211;31.78
ceni-ai92;habarovskiy-kray;201212;31.84
ceni-ai92;habarovskiy-kray;201301;32.12
ceni-ai92;habarovskiy-kray;201302;32.66
ceni-ai92;habarovskiy-kray;201303;32.96
ceni-ai92;habarovskiy-kray;201304;32.96
ceni-ai92;habarovskiy-kray;201305;32.73
ceni-ai92;habarovskiy-kray;201306;32.7
ceni-ai92;habarovskiy-kray;201307;32.7
ceni-ai92;habarovskiy-kray;201308;32.7
ceni-ai92;habarovskiy-kray;201309;31.69
ceni-ai92;habarovskiy-kray;201310;32.79
ceni-ai92;habarovskiy-kray;201311;32.85
ceni-ai92;habarovskiy-kray;201312;32.85
ceni-ai92;habarovskiy-kray;201401;32.63
ceni-ai92;habarovskiy-kray;201402;32.69
ceni-ai92;habarovskiy-kray;201403;33.32
ceni-ai92;habarovskiy-kray;201404;33.54
ceni-ai92;habarovskiy-kray;201405;33.5
ceni-ai92;habarovskiy-kray;201406;33.6
ceni-ai92;habarovskiy-kray;201407;33.78
ceni-ai92;habarovskiy-kray;201408;33.94
ceni-ai92;habarovskiy-kray;201409;34.19
ceni-ai92;habarovskiy-kray;201410;34.26
ceni-ai92;habarovskiy-kray;201411;34.43
ceni-ai92;habarovskiy-kray;201412;34.5
ceni-ai92;habarovskiy-kray;201501;34.39
ceni-ai92;habarovskiy-kray;201502;34.15
ceni-ai92;habarovskiy-kray;201503;34.37
ceni-ai92;habarovskiy-kray;201504;34.39
ceni-ai92;habarovskiy-kray;201505;34.39
ceni-ai92;habarovskiy-kray;201506;34.57
ceni-ai92;habarovskiy-kray;201507;35.13
ceni-ai92;habarovskiy-kray;201508;35.74
ceni-ai92;habarovskiy-kray;201509;36.11
ceni-ai92;habarovskiy-kray;201510;36.78
ceni-ai92;habarovskiy-kray;201511;37.07
ceni-ai92;habarovskiy-kray;201512;36.99
ceni-ai92;habarovskiy-kray;201601;36.81
ceni-ai92;habarovskiy-kray;201602;36.81
ceni-ai92;habarovskiy-kray;201603;36.86
ceni-ai92;habarovskiy-kray;201604;37.01
ceni-ai92;habarovskiy-kray;201605;37.59
ceni-ai92;habarovskiy-kray;201606;37.95
ceni-ai92;habarovskiy-kray;201607;37.95
ceni-ai92;habarovskiy-kray;201608;37.95
ceni-ai92;habarovskiy-kray;201609;37.95
ceni-ai92;habarovskiy-kray;201610;37.95
ceni-ai92;habarovskiy-kray;201611;38.03
ceni-ai92;habarovskiy-kray;201612;38.03
ceni-ai92;habarovskiy-kray;201701;38.1
ceni-ai92;habarovskiy-kray;201702;38.15
ceni-ai92;habarovskiy-kray;201703;38.18
ceni-ai92;habarovskiy-kray;201704;38.18
ceni-ai92;habarovskiy-kray;201705;38.22
ceni-ai92;habarovskiy-kray;201706;38.29
ceni-ai92;habarovskiy-kray;201707;38.43
ceni-ai92;habarovskiy-kray;201708;38.68
ceni-ai92;habarovskiy-kray;201709;38.68
ceni-ai92;habarovskiy-kray;201710;38.68
ceni-ai92;habarovskiy-kray;201711;38.71
ceni-ai92;habarovskiy-kray;201712;39.1
ceni-ai92;habarovskiy-kray;201801;39.68
ceni-ai92;habarovskiy-kray;201802;39.68
ceni-ai92;habarovskiy-kray;201803;39.68
ceni-ai92;habarovskiy-kray;201804;39.68
ceni-ai92;habarovskiy-kray;201805;39.91
ceni-ai92;habarovskiy-kray;201806;40.88
ceni-ai92;habarovskiy-kray;201807;41.11
ceni-ai92;habarovskiy-kray;201808;41.11
ceni-ai92;habarovskiy-kray;201809;40.78
ceni-ai92;habarovskiy-kray;201810;41.27
ceni-ai92;habarovskiy-kray;201811;41.27
ceni-ai92;habarovskiy-kray;201812;41.38
ceni-ai92;habarovskiy-kray;201901;41.87
ceni-ai92;habarovskiy-kray;201902;41.67
ceni-ai92;habarovskiy-kray;201903;41.8
ceni-ai92;habarovskiy-kray;201904;41.8
ceni-ai92;habarovskiy-kray;201905;42.35
ceni-ai92;habarovskiy-kray;201906;42.53
ceni-ai92;habarovskiy-kray;201907;42.53
ceni-ai92;habarovskiy-kray;201908;42.78
ceni-ai92;habarovskiy-kray;201909;43.08
ceni-ai92;habarovskiy-kray;201910;43.08
ceni-ai92;habarovskiy-kray;201911;43.33
ceni-ai92;habarovskiy-kray;201912;43.43
ceni-ai92;habarovskiy-kray;202001;43.83
ceni-ai92;habarovskiy-kray;202002;44.0
ceni-ai92;habarovskiy-kray;202003;44.38
ceni-ai92;habarovskiy-kray;202004;44.28
ceni-ai92;habarovskiy-kray;202005;44.22
ceni-ai92;habarovskiy-kray;202006;44.39
ceni-ai92;habarovskiy-kray;202007;44.65
ceni-ai92;habarovskiy-kray;202008;44.76
ceni-ai92;habarovskiy-kray;202009;44.99
ceni-ai92;habarovskiy-kray;202010;45.04
ceni-ai92;habarovskiy-kray;202011;45.21
ceni-ai92;habarovskiy-kray;202012;45.41
ceni-ai92;habarovskiy-kray;202101;45.54
ceni-ai92;habarovskiy-kray;202102;45.6
ceni-ai92;habarovskiy-kray;202103;46.53
ceni-ai92;habarovskiy-kray;202104;46.73
ceni-ai92;habarovskiy-kray;202105;47.01
ceni-ai92;habarovskiy-kray;202106;47.57
ceni-ai92;habarovskiy-kray;202107;47.61
ceni-ai92;habarovskiy-kray;202108;48.3
ceni-ai92;habarovskiy-kray;202109;48.0
ceni-ai92;habarovskiy-kray;202110;48.25
ceni-ai92;habarovskiy-kray;202111;49.0
ceni-ai92;habarovskiy-kray;202112;49.11
ceni-ai92;habarovskiy-kray;202201;49.7
ceni-ai92;habarovskiy-kray;202202;50.04
ceni-ai92;habarovskiy-kray;202203;50.04
ceni-ai92;habarovskiy-kray;202204;49.48
ceni-ai92;habarovskiy-kray;202205;49.48
ceni-ai92;habarovskiy-kray;202206;49.48
ceni-ai92;habarovskiy-kray;202207;49.48
ceni-ai92;habarovskiy-kray;202208;49.48
ceni-ai92;habarovskiy-kray;202209;49.48
ceni-ai92;habarovskiy-kray;202210;49.48
ceni-ai92;habarovskiy-kray;202211;49.48
ceni-ai92;habarovskiy-kray;202212;49.48
ceni-ai92;habarovskiy-kray;202301;49.48
ceni-ai92;habarovskiy-kray;202302;49.48
ceni-ai92;habarovskiy-kray;202303;50.15
ceni-ai92;habarovskiy-kray;202304;50.15
ceni-ai92;habarovskiy-kray;202305;50.5
ceni-ai92;habarovskiy-kray;202306;50.5
ceni-ai92;habarovskiy-kray;202307;51.56
ceni-ai92;habarovskiy-kray;202308;52.4
ceni-ai92;habarovskiy-kray;202309;52.53
ceni-ai92;habarovskiy-kray;202310;52.42
ceni-ai92;habarovskiy-kray;202311;52.24
ceni-ai92;habarovskiy-kray;202312;52.74
ceni-ai92;habarovskiy-kray;202401;53.18
ceni-ai92;habarovskiy-kray;202402;53.18
ceni-ai92;habarovskiy-kray;202403;53.79
ceni-ai92;habarovskiy-kray;202404;54.06
ceni-ai92;habarovskiy-kray;202405;54.33
ceni-ai92;habarovskiy-kray;202406;54.76
ceni-ai92;habarovskiy-kray;202407;55.57
ceni-ai92;habarovskiy-kray;202408;56.21
ceni-ai92;habarovskiy-kray;202409;56.78
ceni-ai92;habarovskiy-kray;202410;57.13
ceni-ai92;habarovskiy-kray;202411;57.49
ceni-ai92;habarovskiy-kray;202412;58.31
ceni-ai92;habarovskiy-kray;202501;58.61
ceni-ai92;habarovskiy-kray;202502;59.11
ceni-ai92;habarovskiy-kray;202503;59.35
ceni-ai92;habarovskiy-kray;202504;59.35
ceni-ai92;habarovskiy-kray;202505;60.14
ceni-ai92;habarovskiy-kray;202506;60.32
ceni-ai92;habarovskiy-kray;202507;60.89
ceni-ai92;habarovskiy-kray;202508;60.89
ceni-ai92;habarovskiy-kray;202509;61.34
ceni-ai92;habarovskiy-kray;202510;63.14
ceni-ai92;habarovskiy-kray;202511;64.94
ceni-ai92;habarovskiy-kray;202512;66.74
ceni-ai92;habarovskiy-kray;202601;67.85
ceni-ai92;habarovskiy-kray;202602;67.85
ceni-ai92;habarovskiy-kray;202603;68.17
ceni-ai92;habarovskiy-kray;202604;68.84
ceni-ai92;habarovskiy-kray;202605;70.09
ceni-ai92;habarovskiy-kray;202606;71.34
ceni-ai92;habarovskiy-kray;202607;72.72
ceni-ai92;hanty-mansiyskiy-ao;200301;11.27
ceni-ai92;hanty-mansiyskiy-ao;200302;12.7
ceni-ai92;hanty-mansiyskiy-ao;200303;12.69
ceni-ai92;hanty-mansiyskiy-ao;200304;12.28
ceni-ai92;hanty-mansiyskiy-ao;200305;11.96
ceni-ai92;hanty-mansiyskiy-ao;200306;11.96
ceni-ai92;hanty-mansiyskiy-ao;200307;11.94
ceni-ai92;hanty-mansiyskiy-ao;200308;11.95
ceni-ai92;hanty-mansiyskiy-ao;200309;11.97
ceni-ai92;hanty-mansiyskiy-ao;200310;11.97
ceni-ai92;hanty-mansiyskiy-ao;200311;11.97
ceni-ai92;hanty-mansiyskiy-ao;200312;11.54
ceni-ai92;hanty-mansiyskiy-ao;200401;11.58
ceni-ai92;hanty-mansiyskiy-ao;200402;11.53
ceni-ai92;hanty-mansiyskiy-ao;200403;11.49
ceni-ai92;hanty-mansiyskiy-ao;200404;11.18
ceni-ai92;hanty-mansiyskiy-ao;200405;11.37
ceni-ai92;hanty-mansiyskiy-ao;200406;13.7
ceni-ai92;hanty-mansiyskiy-ao;200407;14.16
ceni-ai92;hanty-mansiyskiy-ao;200408;14.67
ceni-ai92;hanty-mansiyskiy-ao;200409;14.67
ceni-ai92;hanty-mansiyskiy-ao;200410;14.79
ceni-ai92;hanty-mansiyskiy-ao;200411;15.73
ceni-ai92;hanty-mansiyskiy-ao;200412;15.58
ceni-ai92;hanty-mansiyskiy-ao;200501;15.42
ceni-ai92;hanty-mansiyskiy-ao;200502;14.81
ceni-ai92;hanty-mansiyskiy-ao;200503;14.79
ceni-ai92;hanty-mansiyskiy-ao;200504;15.78
ceni-ai92;hanty-mansiyskiy-ao;200505;15.84
ceni-ai92;hanty-mansiyskiy-ao;200506;15.88
ceni-ai92;hanty-mansiyskiy-ao;200507;15.98
ceni-ai92;hanty-mansiyskiy-ao;200508;16.06
ceni-ai92;hanty-mansiyskiy-ao;200509;17.26
ceni-ai92;hanty-mansiyskiy-ao;200510;17.45
ceni-ai92;hanty-mansiyskiy-ao;200511;17.45
ceni-ai92;hanty-mansiyskiy-ao;200512;18.09
ceni-ai92;hanty-mansiyskiy-ao;200601;18.09
ceni-ai92;hanty-mansiyskiy-ao;200602;18.63
ceni-ai92;hanty-mansiyskiy-ao;200603;18.82
ceni-ai92;hanty-mansiyskiy-ao;200604;18.85
ceni-ai92;hanty-mansiyskiy-ao;200605;18.89
ceni-ai92;hanty-mansiyskiy-ao;200606;19.02
ceni-ai92;hanty-mansiyskiy-ao;200607;18.9
ceni-ai92;hanty-mansiyskiy-ao;200608;19.97
ceni-ai92;hanty-mansiyskiy-ao;200609;20.37
ceni-ai92;hanty-mansiyskiy-ao;200610;20.33
ceni-ai92;hanty-mansiyskiy-ao;200611;20.31
ceni-ai92;hanty-mansiyskiy-ao;200612;20.28
ceni-ai92;hanty-mansiyskiy-ao;200701;20.32
ceni-ai92;hanty-mansiyskiy-ao;200702;20.11
ceni-ai92;hanty-mansiyskiy-ao;200703;20.05
ceni-ai92;hanty-mansiyskiy-ao;200704;20.15
ceni-ai92;hanty-mansiyskiy-ao;200705;20.27
ceni-ai92;hanty-mansiyskiy-ao;200706;20.33
ceni-ai92;hanty-mansiyskiy-ao;200707;20.37
ceni-ai92;hanty-mansiyskiy-ao;200708;20.46
ceni-ai92;hanty-mansiyskiy-ao;200709;20.44
ceni-ai92;hanty-mansiyskiy-ao;200710;20.41
ceni-ai92;hanty-mansiyskiy-ao;200711;20.91
ceni-ai92;hanty-mansiyskiy-ao;200712;21.87
ceni-ai92;hanty-mansiyskiy-ao;200801;22.26
ceni-ai92;hanty-mansiyskiy-ao;200802;21.66
ceni-ai92;hanty-mansiyskiy-ao;200803;21.79
ceni-ai92;hanty-mansiyskiy-ao;200804;21.72
ceni-ai92;hanty-mansiyskiy-ao;200805;22.46
ceni-ai92;hanty-mansiyskiy-ao;200806;23.88
ceni-ai92;hanty-mansiyskiy-ao;200807;25.23
ceni-ai92;hanty-mansiyskiy-ao;200808;25.61
ceni-ai92;hanty-mansiyskiy-ao;200809;25.2
ceni-ai92;hanty-mansiyskiy-ao;200810;24.96
ceni-ai92;hanty-mansiyskiy-ao;200811;22.23
ceni-ai92;hanty-mansiyskiy-ao;200812;18.8
ceni-ai92;hanty-mansiyskiy-ao;200901;18.06
ceni-ai92;hanty-mansiyskiy-ao;200902;18.59
ceni-ai92;hanty-mansiyskiy-ao;200903;18.51
ceni-ai92;hanty-mansiyskiy-ao;200904;18.36
ceni-ai92;hanty-mansiyskiy-ao;200905;18.09
ceni-ai92;hanty-mansiyskiy-ao;200906;21.01
ceni-ai92;hanty-mansiyskiy-ao;200907;21.59
ceni-ai92;hanty-mansiyskiy-ao;200908;22.58
ceni-ai92;hanty-mansiyskiy-ao;200909;23.23
ceni-ai92;hanty-mansiyskiy-ao;200910;23.14
ceni-ai92;hanty-mansiyskiy-ao;200911;22.9
ceni-ai92;hanty-mansiyskiy-ao;200912;22.73
ceni-ai92;hanty-mansiyskiy-ao;201001;22.69
ceni-ai92;hanty-mansiyskiy-ao;201002;22.64
ceni-ai92;hanty-mansiyskiy-ao;201003;22.82
ceni-ai92;hanty-mansiyskiy-ao;201004;22.72
ceni-ai92;hanty-mansiyskiy-ao;201005;23.06
ceni-ai92;hanty-mansiyskiy-ao;201006;23.24
ceni-ai92;hanty-mansiyskiy-ao;201007;23.28
ceni-ai92;hanty-mansiyskiy-ao;201008;23.33
ceni-ai92;hanty-mansiyskiy-ao;201009;23.25
ceni-ai92;hanty-mansiyskiy-ao;201010;23.25
ceni-ai92;hanty-mansiyskiy-ao;201011;23.5
ceni-ai92;hanty-mansiyskiy-ao;201012;23.86
ceni-ai92;hanty-mansiyskiy-ao;201101;25.02
ceni-ai92;hanty-mansiyskiy-ao;201102;25.27
ceni-ai92;hanty-mansiyskiy-ao;201103;25.08
ceni-ai92;hanty-mansiyskiy-ao;201104;24.98
ceni-ai92;hanty-mansiyskiy-ao;201105;26.62
ceni-ai92;hanty-mansiyskiy-ao;201106;26.79
ceni-ai92;hanty-mansiyskiy-ao;201107;26.81
ceni-ai92;hanty-mansiyskiy-ao;201108;26.96
ceni-ai92;hanty-mansiyskiy-ao;201109;27.09
ceni-ai92;hanty-mansiyskiy-ao;201110;27.24
ceni-ai92;hanty-mansiyskiy-ao;201111;27.4
ceni-ai92;hanty-mansiyskiy-ao;201112;27.55
ceni-ai92;hanty-mansiyskiy-ao;201201;27.55
ceni-ai92;hanty-mansiyskiy-ao;201202;27.29
ceni-ai92;hanty-mansiyskiy-ao;201203;27.25
ceni-ai92;hanty-mansiyskiy-ao;201204;27.28
ceni-ai92;hanty-mansiyskiy-ao;201205;28.06
ceni-ai92;hanty-mansiyskiy-ao;201206;28.94
ceni-ai92;hanty-mansiyskiy-ao;201207;28.91
ceni-ai92;hanty-mansiyskiy-ao;201208;28.6
ceni-ai92;hanty-mansiyskiy-ao;201209;29.15
ceni-ai92;hanty-mansiyskiy-ao;201210;29.99
